epoch,seed,train_loss,lr,val_mse,val_psnr,val_masked_mae,val_masked_rmse,val_masked_occ_iou,val_fused_full_mae,val_fused_full_rmse,val_fused_full_psnr,val_fused_full_occ_iou,val_full_mae,val_full_rmse,val_full_psnr
11,44,0.16266850789857878,0.0001,0.002275852532672014,26.428558821371084,0.009504280067804485,0.04770589620447365,0.14919126203976527,0.0013064583381204044,0.01768724651100603,35.046795425640674,0.7447516036540927,0.031249357056316845,0.06308953337740666,24.00085369419031
12,44,0.15123028320738593,0.0001,0.0022741946631170255,26.431723639670004,0.009192762129709063,0.04768851709916157,0.14902467202494135,0.001263637082349808,0.01768080310370732,35.049960243939594,0.7453599429024736,0.02287934423044786,0.05719358174244799,24.85305409904653
13,44,0.14314031185632622,0.0001,0.0022597255907175428,26.459442961060603,0.008091999121867173,0.0475365710870856,0.16753778948915796,0.0011123261992918617,0.017624468210417965,35.077679565330186,0.8006233757115294,0.018089011374080883,0.05485428220547972,25.215789270402354
14,44,0.13705085711301984,0.0001,0.0022696888640445704,26.440336731548033,0.00875781796179337,0.047641251705266625,0.1552323803401871,0.0012038496570281167,0.017663279176063734,35.05857333581762,0.7478371069389566,0.014327611641460562,0.05378921945729802,25.386095155578143
15,44,0.13219059101381414,0.0001,0.0022647234792698688,26.449848173855678,0.008225566639530673,0.047589110931702316,0.15947989613325803,0.0011306863902698864,0.017643947672231295,35.06808477812527,0.7570856063591215,0.011704158667906082,0.053228106190665085,25.477179707382835
16,44,0.1284563901607652,0.0001,0.0022579203536079876,26.462913815424123,0.007795009766886305,0.04751757941654844,0.16580461574036917,0.0010715020425561914,0.017617426934911747,35.081150419693714,0.7912036253885798,0.010123611192346256,0.052898152712948586,25.531189878986634
17,44,0.12539832062415174,0.0001,0.002260452333537455,26.458046465593128,0.008089887960076415,0.047544214511730604,0.1631661216537722,0.001112035998992104,0.017627302055846738,35.07628306986271,0.7608146372245486,0.00895716186392881,0.05299831489545308,25.51475877524478
18,44,0.1228434202714345,0.0001,0.002252729787154355,26.47290898371886,0.0076443598792758916,0.04746293066335406,0.17026708555217043,0.001050793709005264,0.017597165582622608,35.09114558798845,0.7803110083731523,0.007996675713360627,0.05303951849689629,25.50800854390961
19,44,0.12062478670850396,0.0001,0.002253652624701931,26.471130247590505,0.007277433901408168,0.047472651334235914,0.16477537594792122,0.0010003560640875668,0.01760076957952485,35.08936685186009,0.7673299304722326,0.007357605656751337,0.05259560112338767,25.581011538113945
20,44,0.11839485485610124,0.0001,0.002252947651981014,26.47248899141639,0.007184922969250632,0.04746522571294709,0.16269704867692078,0.0009876395113531918,0.017598016485993816,35.09072559568598,0.7781626841564624,0.006828537075430314,0.05172100308920102,25.72666121802915
21,44,0.11654156666702113,0.0001,0.0022517024431589323,26.474890009575848,0.007185130277294814,0.04745210683582903,0.17070956694694417,0.0009876680079169452,0.01759315258379313,35.093126613845435,0.7828216342991992,0.006287400160845588,0.05100336288335813,25.848023759007326
22,44,0.11493757762316917,0.0001,0.0022563888947559844,26.465860464036837,0.007578664414068305,0.04750146202756273,0.15769821352044164,0.0010417632103578293,0.01761145131649171,35.08409706830643,0.7511142503299856,0.006063614777427306,0.0506677428343391,25.90536884784585
23,44,0.1135716648973726,0.0001,0.0022553814450480057,26.46779996814848,0.007511661812138555,0.04749085643624471,0.15872710189469716,0.0010325530326965658,0.017607519230042,35.08603657241807,0.7508155827084516,0.0058465124002548465,0.05057707967259615,25.920925009793343
24,44,0.11221370292273727,0.0001,0.002251667906856387,26.474956621577327,0.007114401192886521,0.047451742927487786,0.16073079832992407,0.000977945587974181,0.017593017662597823,35.09319322584692,0.7612191142472109,0.00554307486631016,0.05045345292253528,25.9421821251566
25,44,0.11114493082906748,0.0001,0.0022494047164755234,26.4793239857991,0.007157433577822603,0.047427889648133444,0.16232122090235607,0.000983860819607495,0.01758417391652862,35.09756059006869,0.7691584910715332,0.005449289900672627,0.050417303349573825,25.948407739522004
26,44,0.11001255024677596,0.0001,0.002250773522283263,26.476682024543827,0.007607383088915791,0.04744231784265249,0.1575885151840276,0.0010457108794023646,0.01758952325599126,35.09491862881342,0.7365745420351927,0.005416339624415107,0.050388583986356976,25.953356919232014
27,44,0.10908370984818887,0.0001,0.0022429710639536404,26.49176329112673,0.006897768109572141,0.04736001545558912,0.16996258992805754,0.0009481672043417864,0.017559009153453604,35.10999989539632,0.7867616016026948,0.005220211467559325,0.05030541143505654,25.96770589332494
28,44,0.10826636387689693,0.0001,0.0022429592487153136,26.491786168400566,0.007124795900495859,0.04735989071688525,0.16473147651815104,0.0009793744444821608,0.01755896290583265,35.11002277267015,0.771476984256608,0.00521419392860127,0.05030047685750351,25.9685579547062
29,44,0.10750367948030298,0.0001,0.0022433227418155763,26.491082409482452,0.007316757773665477,0.047363728124120215,0.16132043772827767,0.0010057615235680565,0.017560385647529757,35.10931901375204,0.7547248809441127,0.005231241811497326,0.05025822485303783,25.97585709964602
30,44,0.1065908922134219,0.0001,0.002240805364722867,26.495958644367423,0.007152839287933836,0.047337145717954596,0.15880671060969812,0.000983229288519385,0.017550530061362972,35.11419524863701,0.7572358428648472,0.005117970193954713,0.05022331278001546,25.98189288358512
31,44,0.10586998065480509,0.0001,0.0022359302492237837,26.505417485717082,0.006929761476498863,0.04728562412852117,0.15994672738599017,0.0009525650125595338,0.017531428123752534,35.12365408998667,0.7567596985852915,0.005039928011154746,0.050180431723760154,25.9893121316756
32,44,0.10518545609571643,0.0001,0.0022332038639842713,26.51071629386181,0.006904490595520106,0.047256786433106844,0.1645430809747375,0.0009490912772601939,0.01752073637560014,35.1289528981314,0.7620604628115827,0.005029133118002172,0.050186543036236896,25.9882543696795
33,44,0.10462847165763378,0.0001,0.0022344234264258926,26.508345239978127,0.007163297241260231,0.04726968824125977,0.15685751641334222,0.0009846668387836315,0.017525519798182967,35.12658184424772,0.7525644198941008,0.005053638113093248,0.05021587731772296,25.983178907594993
34,44,0.10392636190344756,0.0001,0.002231733402249909,26.513576864580244,0.007171924677948364,0.04724122566413692,0.15663162978273287,0.0009858527662307821,0.01751496712738201,35.131813468849835,0.741623917712223,0.0050610207610920785,0.05016641947043983,25.991737895618634
35,44,0.10325844905565719,0.0001,0.0022290479049533207,26.518805979023014,0.0071996357380639435,0.047212793869387995,0.15815192952888657,0.0009896619285542697,0.017504425869330403,35.1370425832926,0.7427147814593327,0.005028918678977273,0.05013604545038255,25.996998492042756
36,44,0.10280134385401332,0.0001,0.0022268200356290752,26.523148798188426,0.006952726006809966,0.047189194055727156,0.15983635803704493,0.0009557217168960979,0.01749567609718392,35.14138540245801,0.7522345487747254,0.004992998159153576,0.0501346494288317,25.99724035112508
37,44,0.10230817381493948,0.0001,0.0022240648685544783,26.528525499836796,0.0067576626953150835,0.04715999224506381,0.15982453933928625,0.0009289083140980114,0.01748484935112392,35.14676210410639,0.7641582335723425,0.004956524612508356,0.05011652755511719,26.000380555590887
38,44,0.10175246615717942,0.0001,0.0022209756906759787,26.53456194924312,0.006804054687232543,0.04712722876083399,0.161407939286561,0.0009352853573069853,0.017472702093274527,35.15279855351271,0.7656901717988119,0.0049547897831717915,0.05009847411388334,26.00351003116299
39,44,0.10134955245145671,0.0001,0.002219657923563544,26.537139504843875,0.0067580542270491446,0.04711324573369515,0.15959079215546906,0.0009289621340501754,0.017467517802282177,35.15537610911346,0.7611131972377047,0.00491446053016377,0.050068958611975516,26.008628828612956
40,44,0.10072951924961966,0.0001,0.002217956595728918,26.54046957023588,0.00693197101154603,0.047095186545218375,0.1572730124060477,0.0009528687352471174,0.017460822250080235,35.15870617450547,0.7502270582500196,0.004956356487090575,0.05005393358819301,26.011235738910806
41,44,0.10043195799949604,0.0001,0.0022140994879075115,26.548028685166884,0.006723069064169543,0.04705421859841593,0.1604243588244434,0.0009241530735607453,0.017445633138632902,35.166265289436474,0.7541608982598439,0.0049083338250960895,0.05003520199499779,26.0144868520749
42,44,0.09993240107605988,0.0001,0.00221076149906065,26.554581073664995,0.006749849413077922,0.04701873561741798,0.16064187136418634,0.0009278343003216912,0.017432477611082048,35.17281767793458,0.759460392769061,0.0049183319973053145,0.05002729998934763,26.015858713616996
43,44,0.09945049204838437,0.0001,0.0022108942412212306,26.554320315291843,0.007001046822137636,0.04702014718417235,0.15268582253594934,0.0009623638961710394,0.017433000957903674,35.17255691956143,0.7392637526953397,0.004957489508480949,0.049988879293671566,26.022531992705787
44,44,0.09904667203994216,0.0001,0.002209764703487393,26.556539676802053,0.0071972087940835585,0.04700813443955623,0.1494008362119994,0.000989328320834726,0.017428547160947667,35.174776281071644,0.7239502931309663,0.004979712514622326,0.04999441897328077,26.021569491036033
45,44,0.0987435418458001,0.0001,0.002205931214270415,26.564080339305264,0.006719432848592172,0.046967341997077236,0.1530629495106192,0.0009236532393674799,0.01741342311877855,35.18231694357485,0.746630512762993,0.004900147928329712,0.04995882078973929,26.027756422192304
46,44,0.09838812713939193,0.0001,0.0021978072691470505,26.580103945402946,0.006824500885924046,0.04688077718155972,0.15816979214826898,0.0009380958917791193,0.01738132869538326,35.19834054967254,0.7495589234722789,0.004914497837984626,0.049922885718430426,26.034006377021946
47,44,0.09794837359741733,0.0001,0.002193831100717161,26.58796811059432,0.006857691034867047,0.04683835074719392,0.15378701997167105,0.0009426582096528242,0.017365598840943578,35.20620471486391,0.7403048436775824,0.004919065536743817,0.0499179074812828,26.034872564421036
48,44,0.09762784172906666,0.0001,0.002183090603869491,26.609282395799077,0.006988027887410526,0.04672355512875161,0.15389097083116499,0.0009605743134034508,0.017323037678418304,35.22751900006867,0.7349039600236575,0.004935951229319853,0.04987401171361788,26.04251394102111
49,44,0.09719448145227255,0.0001,0.0021709834120956875,26.633434948610248,0.0068778130315869474,0.04659381302378769,0.15361649330218466,0.0009454241793219419,0.01727493501656875,35.25167155287984,0.7421496096815109,0.004904543940090241,0.049840719294877746,26.048313972426335
50,44,0.09694316817095151,0.0001,0.0021450922299175415,26.685540302470212,0.007014284300782676,0.04631514039617651,0.15462056611608307,0.0009641835199855866,0.017171615472181562,35.303776906739806,0.7443528753128861,0.004934375851228276,0.04976656408618325,26.061246843516514
51,44,0.09660749827083703,0.0001,0.0020716780815488722,26.836777287862326,0.007142080981561432,0.04551569049843002,0.15417976311553813,0.0009817504517254344,0.016875214638330024,35.455013892131916,0.742224608127111,0.004944850463214405,0.049349122291244385,26.13441134315298
52,44,0.0957096529293906,0.0001,0.0020747622006722964,26.830316728574477,0.006679929890943967,0.045549557634210855,0.1607899866659786,0.0009182231628091578,0.016887771081596704,35.44855333284407,0.7609006533514926,0.003264324537307821,0.031699330287996805,29.978998260566012
53,44,0.09472971823620233,0.0001,0.0020736838797171388,26.832574484090728,0.006927160148528685,0.04553771930737352,0.15133265519892952,0.000952207434016753,0.01688338195107597,35.45081108836031,0.7414368571837833,0.0030310724014037433,0.030120604991049606,30.4227261861892
54,44,0.09433428886522716,0.0001,0.002072581620794699,26.83488357393971,0.006605343601362022,0.04552561499633694,0.15951314515510806,0.0009079705314432235,0.01687889420532161,35.4531201782093,0.7629676854551023,0.0028447230413916275,0.029268934297781126,30.671861804838926
55,44,0.09387013011586827,0.0001,0.0020793418841626374,26.82074098355761,0.006835631894681649,0.04559980136099978,0.15460967815854615,0.0009396259602429396,0.016906399243984394,35.438977587827196,0.7493588571685605,0.002795527049997911,0.028801459795741696,30.81170999122618
56,44,0.09365232809874657,0.0001,0.0020926437387605553,26.79304701646968,0.006695317790453419,0.04574542314549681,0.1531245241421579,0.0009203383834757269,0.01696038939205188,35.41128362073927,0.749932133244689,0.0026859130154369987,0.028373180093527704,30.9418397065921
57,44,0.09323257241851172,0.0001,0.002076533907056764,26.826609730407757,0.006660902788805333,0.04556900160258906,0.15579384643657737,0.0009156076973491811,0.016894980049234235,35.444846334677344,0.7582292173197577,0.0026149642144677474,0.028016307561080124,31.051782071595525
58,44,0.09299398145663577,0.0001,0.0020685975810796303,26.84323987495158,0.006618701459619743,0.045481837925479995,0.15721152426884943,0.0009098067026393298,0.016862663594320024,35.46147647922117,0.7553997482025633,0.0025775336313502675,0.02765825861453853,31.163503337682457
59,44,0.09263436055767375,0.0001,0.002084588387791613,26.809796858020867,0.0068016995749623395,0.04565729282153743,0.15315152982781294,0.0009349616235743232,0.016927714547033075,35.42803346229046,0.7506145091829876,0.002560938977899398,0.0274910903079787,31.21616071033419
60,44,0.09234824114655321,0.0001,0.0020735992616206234,26.832751704555974,0.006893503577856278,0.04553679019892183,0.1494402770571664,0.000947581001812124,0.016883037478557315,35.45098830882556,0.7341889412255871,0.002537776163519385,0.027312625489289567,31.272731005843113
61,44,0.09217207376668984,0.0001,0.002090023040068055,26.798489262720725,0.006799300891626361,0.0457167697903959,0.1516516968938292,0.0009346319005629596,0.01694976598917386,35.41672586699031,0.7424909582934077,0.0024855861516126336,0.027124949209268688,31.33262132694569
62,44,0.0919026671027815,0.0001,0.0020858442875523135,26.807181156510524,0.006454461241339301,0.04567104430109206,0.1574780421710326,0.0008872302422345003,0.016932812990372893,35.425417760780114,0.7659499621877858,0.00238402148176387,0.02689493169305211,31.406591087778963
63,44,0.09156533438284453,0.0001,0.0020862023028079576,26.8064357954654,0.006864075266877892,0.04567496363225654,0.15218782253728988,0.000943535786185035,0.01693426610585714,35.42467239973499,0.7383593321241896,0.002399475935828877,0.02679147928733892,31.440066124557116
64,44,0.09132128371227835,0.0001,0.0020875173820486506,26.803698996065712,0.006771061883162498,0.04568935742652386,0.1518655155955829,0.000930750166459517,0.01693960269122058,35.4219356003353,0.7463722703113531,0.0023511114116811496,0.026556427944112115,31.51660683042479
65,44,0.0910559467518249,0.0001,0.00210090719083831,26.775931324570003,0.006802736599570033,0.04583565414432644,0.1488497274934991,0.0009351041729768968,0.0169938430748502,35.39416792883959,0.7393289398938422,0.002333454451453877,0.026472117902560714,31.54422623132075
66,44,0.0907998844049871,0.0001,0.0020955354518566254,26.78704987459358,0.006800729998839356,0.045777018817924627,0.15154363939413368,0.0009348283456404578,0.016972103676686983,35.40528647886317,0.74047952930994,0.0022956677076370322,0.026323945205719148,31.5929804374276
67,44,0.09064683928531972,5e-05,0.002083989111115489,26.811045545638812,0.006525203665379613,0.045650729579224565,0.15638024578537418,0.0008969544958430816,0.016925281185668235,35.4292821499084,0.75744975686029,0.0022368204221674464,0.02631673064510897,31.595361291268347
68,44,0.08760296306698709,5e-05,0.002089610549107966,26.799346479242516,0.006420967248916141,0.045712258193048895,0.1561079099038941,0.0008826261580360127,0.01694809328745806,35.4175830835121,0.7562986212483588,0.0021956016068892044,0.026122501722830753,31.65970467014962
69,44,0.08670823308765083,5e-05,0.002107491075682654,26.762342557494758,0.006649584673781619,0.04590741852557879,0.14904870213035173,0.0009140519092580213,0.017020450148669326,35.38057916176435,0.744192141496226,0.0022213987730301636,0.026164975189685687,31.645593454670312
70,44,0.08636451245763817,5e-05,0.002114178563498522,26.748583349722605,0.006677506380411054,0.04598019751478371,0.15002851689599067,0.0009178900270513035,0.017047433394458734,35.3668199539922,0.7445903320505509,0.0022092010125960896,0.026092219195176562,31.669779634375498
71,44,0.08599247837539863,5e-05,0.0021087870988149883,26.759672640144792,0.006591448296976014,0.04592153197373742,0.15002809749831916,0.0009060604829023228,0.01702568279403526,35.377909244414376,0.7473356240688119,0.002181425170245655,0.02606504434340569,31.678830637773952
72,44,0.08579753193299512,5e-05,0.0020999780918792657,26.777852360401635,0.0065308932107652875,0.04582551791174068,0.15149480138040322,0.0008977365807517965,0.016990085005959325,35.39608896467123,0.7515629778475729,0.0021858558382248498,0.02599007888997442,31.70384804489428
73,44,0.08554468773355758,5e-05,0.0021225235611409604,26.731474801574073,0.00675419096704074,0.046070853705363006,0.14655778522291757,0.0009284310903294201,0.017081044719642776,35.349711405843664,0.7371479121473064,0.0021935421122994654,0.025967350220805614,31.71144729404851
74,44,0.0853786547290715,5e-05,0.0021063377614437945,26.764719863463768,0.006533886659331889,0.04589485550084883,0.14959693459989915,0.0008981480601917614,0.017015792332067996,35.38295646773336,0.7489725800388127,0.0021580760870132856,0.02585800222563685,31.74810063002289
75,44,0.08511120019908491,5e-05,0.0021145537578637517,26.74781269397755,0.006645459332031739,0.045984277289784076,0.14866200561292897,0.0009134848397810829,0.0170489459954553,35.36604929824714,0.7421691680533461,0.00215287768424131,0.025886507811470366,31.738530671877086
76,44,0.08491071060652265,2.5e-05,0.0021108025835316377,26.75552382936809,0.00657406052116413,0.045943471609485906,0.14928211490909454,0.0009036703592392212,0.017033817045285504,35.373760433637685,0.7464207438893684,0.0021346698631245823,0.02580215424942372,31.766880656254738
77,44,0.08332112968924481,2.5e-05,0.002127639504724311,26.721019545591567,0.006650427810708278,0.046126342850092844,0.1455504754462166,0.0009141678068599599,0.017101617652122966,35.33925614986116,0.7394890533091888,0.0021436658994297294,0.025807102224253465,31.76521515799449
78,44,0.08284109385961012,2.5e-05,0.0021095217093584128,26.758160008789,0.006512770306780969,0.04592952981860812,0.14869652810844533,0.000895245406370112,0.017028648042883718,35.37639661305859,0.7473416466129209,0.0021172841522706385,0.025735601291720443,31.789313607047912
79,44,0.0826151068448215,2.5e-05,0.0021163691564106903,26.744085764247323,0.0065236326470866635,0.0460040123946889,0.1474305507594392,0.0008967385436685327,0.017056262903702366,35.362322368516914,0.7459480248338003,0.0021213968316552475,0.02571179288899743,31.79735277702207
80,44,0.08245575090719236,2.5e-05,0.002129991754601065,26.716220777529006,0.006536668003475403,0.046151833707893615,0.14764694865317865,0.000898530383757729,0.017111068540201176,35.33445738179859,0.7484960077440079,0.0021140587621678642,0.02569995135293163,31.801353974754146
