epoch,seed,train_loss,lr,val_mse,val_psnr,val_masked_mae,val_masked_rmse,val_masked_occ_iou,val_fused_full_mae,val_fused_full_rmse,val_fused_full_psnr,val_fused_full_occ_iou,val_full_mae,val_full_rmse,val_full_psnr
31,42,0.10544761519476369,0.0001,0.002204048167785387,26.567789185431142,0.006954426855006702,0.04694729137858101,0.16279559296553153,0.0009559555154892213,0.017405989231979297,35.186025789700736,0.7610001350637288,0.002987802580318349,0.03327181848909233,29.558469237690915
32,42,0.10478824112765692,0.0001,0.0022012056769341952,26.573393758090837,0.007009969839237323,0.04691700839710686,0.16177431351344465,0.0009635904541015625,0.01739476163537099,35.19163036236043,0.7535602580928408,0.002990099008815174,0.033122906674945905,29.597431180798903
33,42,0.10398824808716371,0.0001,0.002198488522349626,26.578757973598236,0.007129355248051986,0.04688804242394457,0.15552188470899167,0.000980001172397226,0.017384022327475872,35.19699457786783,0.7355086129301455,0.0029629200472092248,0.032266070525193175,29.825078425504753
34,42,0.10334195319965885,0.0001,0.0021943331260621405,26.586974406499472,0.0069121893820193,0.046843709567690524,0.15508666621192485,0.000950149552452373,0.01736758565571225,35.20521101076906,0.742830230359433,0.002767159212326621,0.02979347507410911,30.517576765178525
35,42,0.10251317188345097,0.0001,0.002188821967980531,26.59789561167559,0.006880956112928647,0.0467848476323321,0.1603027360101805,0.0009458562272831718,0.01734576224092224,35.21613221594518,0.7533469901072394,0.0025683752663352272,0.028484164642147442,30.907930252336676
36,42,0.10194425453507416,0.0001,0.0021848581027374163,26.605767633614047,0.006645482174192653,0.04674246573232328,0.16294361329526164,0.0009134879796645221,0.017330048897861924,35.22400423788363,0.7682180301061935,0.002481407487675468,0.027971229827252215,31.065768766636342
37,42,0.10131223460760068,0.0001,0.0021797781462425067,26.61587705829183,0.006830969595939151,0.046688094266552654,0.16205046455082686,0.0009389850806577958,0.017309890351544545,35.23411366256142,0.7555425861014281,0.0024259666467350434,0.02760752581494527,31.179450261321563
38,42,0.10070179158670677,0.0001,0.0021728230466027555,26.629756409197867,0.006577601986888164,0.046613550032182226,0.1609255415160914,0.000904157169117647,0.01728225263054602,35.24799301346746,0.7652444972148112,0.0023323045464989974,0.027396485172095395,31.246103027007397
39,42,0.10008921053864665,0.0001,0.0021646845211998594,26.646053883108326,0.0069732393263127685,0.04652617028296934,0.1539747361960697,0.0009585414777949532,0.017249856065606247,35.26429048737792,0.7372691112860554,0.0023770998078208555,0.027204003405236928,31.30734358926858
40,42,0.09965489088633173,0.0001,0.00213526715641293,26.705477799844537,0.006713401188421804,0.04620895104211878,0.16055948078000326,0.0009228241273604612,0.017132245133680564,35.32371440411413,0.7533587617072595,0.0023037522338214406,0.026971687975063042,31.38183746299572
41,42,0.09917837015126606,0.0001,0.0021024369614599174,26.772770170285213,0.006826341299249074,0.04585233866947157,0.15985411618311612,0.0009383488749947778,0.017000028962395337,35.3910067745548,0.7509697735289602,0.002294515511415859,0.026813288793022385,31.432998284263654
42,42,0.09856837864562466,0.0001,0.0020706917442186237,26.838845480157726,0.007156627392009056,0.04550485407314942,0.15273011956898425,0.0009837500013055648,0.016871196968807282,35.45708208442731,0.7397875859419412,0.0023281903866038604,0.026589946315374924,31.50565079000647
43,42,0.09828613095639928,0.0001,0.002042019019630805,26.899402171549664,0.006688224596654053,0.04518870455800659,0.16478746170196643,0.0009193633530560661,0.01675398264408945,35.51763877581925,0.7755123261187312,0.0022358889186267546,0.02637295903237498,31.57682279712621
44,42,0.09772044503306215,0.0001,0.002039043369903935,26.905735367968244,0.006842792475230154,0.0451557678475733,0.15685091235354306,0.000940610253645137,0.016741771161588457,35.52397197223784,0.7631692310627379,0.002250487646745488,0.026273378224261346,31.609681643000496
45,42,0.09737506005409602,0.0001,0.002032411218528825,26.91988416531021,0.006567047388901321,0.04508227166557631,0.16301822825143836,0.0009027063340783757,0.01671452201227939,35.538120769579805,0.7741718457183084,0.002209837978097844,0.026145255151396197,31.65214231072536
46,42,0.09691154732796792,0.0001,0.0020460994060134733,26.890732707047977,0.006847882601473005,0.045233830326576074,0.1567962470916376,0.0009413099423984793,0.01677071329283916,35.508969311317564,0.7499314640163225,0.0022268184285699367,0.025964350109414988,31.712450867446034
47,42,0.09648703606295828,0.0001,0.0020523420118777657,26.877502646643237,0.006889421678952144,0.045302781502660136,0.15657542506928962,0.0009470199039887617,0.01679627735400668,35.49573925091283,0.7479948662921742,0.002200413520690592,0.02572634096614175,31.792439574056857
48,42,0.09616579360806861,0.0001,0.002042311235453793,26.89878073443886,0.006549513988377501,0.04519193772625592,0.16227120453454724,0.0009002961928423713,0.0167551813605666,35.51701733870844,0.7631621738756049,0.0021373374845943347,0.025344729009836586,31.9222469593279
49,42,0.09577659176461198,0.0001,0.002060742749616612,26.859762194750573,0.0067946603570467464,0.04539540449887645,0.15585677665216463,0.0009339940126796457,0.01683061788415088,35.47799879902016,0.747251617766887,0.002151706771442597,0.02477637694215821,32.11924400687265
50,42,0.09537423705380108,0.0001,0.0020637428323825465,26.853444220814765,0.006713266747345825,0.04542843638496208,0.15680437722588114,0.0009228056470901571,0.016842864653594553,35.471680825084356,0.7490084076891702,0.0020894870827414774,0.02424180680221352,32.3087002850092
51,42,0.09503346436178765,0.0001,0.002057013962739194,26.867627603616672,0.006355764875204216,0.04535431581160931,0.16216123138746766,0.0008736634397455716,0.016815384007453697,35.48586420788626,0.7687086725977134,0.0019937812689306902,0.023888763139049,32.43612671265558
52,42,0.0948061563854886,0.0001,0.0020604474292067847,26.860384617007426,0.006655240378577135,0.04539215162565864,0.1597246970847971,0.0009148293424392129,0.01682941186193875,35.47862122127702,0.7532390276882993,0.0020310425640248995,0.023760271151928646,32.48297214998318
53,42,0.09427011355354979,0.0001,0.0020571841510846696,26.867268302205694,0.006524407423741732,0.04535619198174236,0.15872475093099325,0.0008968450444675384,0.016816079608758357,35.485504906475285,0.7578598994143732,0.001997837164730949,0.02354106959232874,32.56347617607651
54,42,0.09405315153904863,5e-05,0.0020629470988758956,26.855119087020096,0.006688510560563353,0.04541967744134579,0.1563579607954712,0.0009194026616550384,0.01683961722283142,35.47335569128968,0.7483040240935753,0.0019956080616017713,0.023478374972856163,32.586639310962425
55,42,0.0909946238294848,5e-05,0.002068147550144069,26.84418480119949,0.006707203564043618,0.045476890286650744,0.15322936947335267,0.0009219722019134358,0.016860829227615223,35.46242140546908,0.741571755812854,0.0019861152931254177,0.023445545842125014,32.59879303759125
56,42,0.09011609725201049,5e-05,0.0020725456681357102,26.834958910788597,0.006634812135438732,0.045525220132754,0.1534736799251408,0.0009120212761374081,0.016878747807285193,35.453195515058184,0.7454101037035745,0.0019644243137951203,0.02337306082065827,32.62568821644381
57,42,0.08976978491488341,5e-05,0.0020818666588387482,26.81547089995999,0.006677722407417282,0.045627477015924824,0.1510151098250882,0.0009179197221235796,0.016916660158671225,35.43370750422958,0.7417529030805683,0.001963760003237801,0.023401979747585202,32.61494801668378
58,42,0.08935791062744888,5e-05,0.002072741355646056,26.83454887401432,0.006649425804415465,0.0455273693029375,0.1527978158298921,0.0009140300710749499,0.01687954462499231,35.452785478283914,0.74642327184175,0.001955909406855782,0.02331357207159392,32.64782358825016
59,42,0.08911825512611382,5e-05,0.0020668354805124154,26.84694091708098,0.0066051260357154334,0.04546246232346435,0.15233712395170027,0.0009079406248694435,0.016855479973920548,35.46517752135057,0.7461366411376725,0.0019354182951412098,0.023251684152741665,32.670911701284496
60,42,0.08881092986494706,5e-05,0.0020850559777479596,26.80882280977654,0.0066216242399542114,0.04566241318357977,0.1521268082448313,0.0009102084680241059,0.016929612951902786,35.427059414046134,0.7479534925907003,0.0019476680575284092,0.023294424703335308,32.654960214941624
61,42,0.08853169269482228,5e-05,0.0020819681901070083,26.815259102560937,0.006548688693030583,0.045628589613388316,0.15431955817791201,0.0009001827477439839,0.01691707266083909,35.43349570683053,0.7545231806565589,0.0019262613753864473,0.023219211648760778,32.68305059496803
62,42,0.08829972999346619,5e-05,0.0020837699985179815,26.811502190994737,0.006612638176590847,0.04564832963557354,0.1519758940493836,0.0009089732437541779,0.016924391392197292,35.42973879526433,0.7451057725752552,0.0019290205717851772,0.02320420398161308,32.688666508547016
63,42,0.08802460835038407,2.5e-05,0.00208685645528251,26.805074229147664,0.006629617205942409,0.045682124023325686,0.15108281713335286,0.0009113071811288436,0.016936920863696973,35.42331083341725,0.7424104399341489,0.001923945160401696,0.023164209201871535,32.703650429938065
64,42,0.08637483874839302,2.5e-05,0.0020880274496388497,26.80263796307552,0.006425009622808782,0.04569493899370968,0.15368045014290774,0.0008831818227512951,0.016941672090657292,35.42087456734511,0.7568879492808301,0.0018951215023917949,0.02314876401668764,32.709443846754006
65,42,0.08590527740936424,2.5e-05,0.0020892233115576897,26.800151369493523,0.006458670325015491,0.0457080223982365,0.15151837576891405,0.0008878088228766294,0.016946522841182494,35.41838797376312,0.7548081303367997,0.0018968559583368149,0.023126411074941063,32.717835179679845
66,42,0.08559768003839496,2.5e-05,0.0020910507129241105,26.79635434386523,0.0065011093551412815,0.0457280079702157,0.15040968847103817,0.0008936424919577206,0.01695393261159629,35.414590948134816,0.7503092096568389,0.0018902928616936832,0.023094958896666875,32.729656127077114
67,42,0.08548641991423997,2.5e-05,0.0020875890154926752,26.803549969878112,0.006496043381752985,0.04569014133806849,0.15252558021550225,0.0008929461232557653,0.016939893331117027,35.4217865741477,0.7509186180851926,0.0018974467525380181,0.02310668307394078,32.725247845997025
68,42,0.08524480892496335,2.5e-05,0.002100918522877079,26.775907899315165,0.0065476762581753245,0.045835777760141465,0.14934272550331487,0.0009000435784487801,0.016993888906153394,35.394144503584755,0.7489329693740309,0.0018968786875678894,0.0231109062329411,32.72366048959644
69,42,0.08506121981033199,2.5e-05,0.002099484732071319,26.77887279302434,0.006534482203380471,0.04582013457063738,0.1512193620587846,0.0008982299236766795,0.01698808910002898,35.39710939729393,0.7497703051466427,0.0018995302166454294,0.02310439622754005,32.72610752275733
70,42,0.08494228448064343,2.5e-05,0.0020982589948854713,26.781409064630388,0.006448489692618589,0.045806757087633605,0.15154934533017067,0.0008864093931473513,0.016983129318148552,35.39964566889998,0.7557913841487942,0.0018816808683833975,0.02309662676279624,32.729028874259086
71,42,0.08472241516023674,2.5e-05,0.002102616230870301,26.77239987429993,0.006592909772623268,0.04585429348349292,0.14871802875948387,0.0009062613773447944,0.017000753721392224,35.39063647856952,0.746134844045798,0.0018923697823101187,0.023051516225489663,32.74601006778011
72,42,0.08456471121895152,1.25e-05,0.0021001250581526277,26.777548431477545,0.00648747814127722,0.045827121425555714,0.1496440635434752,0.0008917687452999666,0.016990679518302385,35.39578503574714,0.7497193646970899,0.0018786296438941343,0.023034330820677854,32.75248800172587
73,42,0.08370435155449889,1.25e-05,0.002105806513804183,26.765815352623466,0.006469923147550557,0.04588906747586164,0.149998196692063,0.0008893556358622994,0.01701364638716589,35.38405195689305,0.7504480502528441,0.0018768787097624916,0.023040642723801723,32.75010820679316
74,42,0.0834555935769065,1.25e-05,0.0021094849802559086,26.758235624912494,0.006467830064784038,0.04592912997495063,0.14925930981375865,0.0008890679207052139,0.01702849979845486,35.376472229182085,0.7517463436905087,0.0018756798976959392,0.02305107257783996,32.74617723733061
75,42,0.0833391333691071,1.25e-05,0.0021098742040294286,26.75743437652305,0.006432415744714882,0.04593336700079179,0.14925029933293368,0.0008841998682685077,0.01703007070114171,35.37567098079264,0.7527979001656446,0.0018695027116581717,0.023051032945420307,32.74619217126126
76,42,0.08322173435668889,1.25e-05,0.0021140143219505526,26.748920747755058,0.0065509598971633266,0.04597841147702422,0.14691970859260886,0.0009004949474640709,0.017046771210270963,35.36715735202464,0.7450699066615252,0.0018871914336668616,0.023071917681444523,32.73832612964168
77,42,0.08318021344776089,1.25e-05,0.0021137321903954855,26.74950038599666,0.0065040036231401735,0.04597534328741315,0.14853322311237077,0.0008940403380368482,0.017045633660611254,35.367736990266245,0.7490666544169688,0.0018739420786158924,0.02304723190237338,32.74762456532637
78,42,0.0831162667757756,1.25e-05,0.002111687884665409,26.753702717369148,0.006512638947734601,0.04595310527772208,0.14765704670849747,0.0008952273497555982,0.0170373887854362,35.371939321638735,0.7466852448085989,0.0018777569266742564,0.02304218161928264,32.74952809146788
79,42,0.08296984161653027,1.25e-05,0.0021119808959274722,26.75310014561902,0.006479045912461542,0.0459562933223239,0.14790194078953622,0.0008906096511269635,0.017038570772050992,35.37133674988861,0.748560857473952,0.0018689009017536346,0.023035144385009514,32.752181224625964
80,42,0.08287144882755505,1.25e-05,0.0021195610670266206,26.737540663849167,0.006501811877434957,0.04603869097863905,0.14690706339305767,0.0008937390606722092,0.01706912019623388,35.35577726811876,0.7487041279445916,0.001869278533119569,0.023043346557315787,32.74908897213504
